train_u_1,train_u_2,train_u_3,train_u_4,train_u_5,train_u_6,train_u_7,train_u_8,train_u_9,train_u_10,train_u_11,train_u_12,train_u_13
0.242589160224826,0.224488673472783,0.238667562633116,0.202231197718418,0.192929698264766,0.245447743422759,0.251516338205022,0.31197038737931,0.32739313135386,0.30679199559791,0.38356997050565,0.670552312717861,0.452719159246343
0.189801864679996,0.248690434754346,0.241872204011589,0.266627436226073,0.267772869619668,0.27520954538104,0.286825517141793,0.282503073812588,0.319641308307764,0.326557967232711,0.417700808821433,0.103561082974767,0.0528359270622465
0.592646284126355,0.548446525772444,0.553610447701183,0.5235128006054,0.50472961257161,0.509768301793838,0.519716273863247,0.60218008153842,0.559664247565151,0.63885371777108,0.653276561861682,0.678823980773716,0.49944904615192
0.124799334418611,0.127659962892913,0.12740571558005,0.123882685217344,0.124833153239195,0.137347438880218,0.151175158508148,0.167733223394455,0.177423667235184,0.170804611913136,0.18922896048419,0.350809763890802,0.375453002237079
0.311081488655934,0.251924277194646,0.255922158350779,0.185164885298754,0.141949946575596,0.219301050774877,0.232867743293521,0.342742229271257,0.308173829337613,0.333142161608312,0.360931876783878,0.884948139025762,0.56523726396309
0.250725940123587,0.301193469959911,0.281113068639146,0.367947239726604,0.388758755570583,0.384751197884407,0.354859628592005,0.288344137014833,0.345660693549178,0.266944851899027,0.384217038480128,0.364658846687466,0.687277814317167
0.454016736344762,0.459971805695364,0.474313146978863,0.433305788848079,0.400362110868314,0.37552276765404,0.347152275399442,0.324792018818257,0.302941427091574,0.323891181039447,0.302421606099284,0.274959340536752,0.211504513430519
0.215228414792868,0.181044721863007,0.206987137148449,0.208686243908544,0.286424831668332,0.411861357968169,0.500983478985466,0.703616053544445,0.830204248410385,0.700431440855876,0.981642327539916,0.422538989204917,0.0879272050748294
0.115565248686276,0.144521245543915,0.133992801007589,0.165047527461276,0.173846741141396,0.205466705046523,0.20861534884541,0.187932803195879,0.234182752411083,0.174027125497669,0.234219314087649,0.364726453203767,0.389101353474938
0.895349917042331,0.90046566806823,0.896180843688489,0.928226713178202,0.950595882834535,0.830330947226114,0.773827649483385,0.613268675771819,0.576467915020993,0.56785357794609,0.362146953351867,0.57011185015833,0.659144352514243
0.707379365739024,0.877460472406857,0.802388784455355,0.938113052456682,0.899383920820433,0.671851372665249,0.578328136713364,0.315625316270496,0.279034884038796,0.344349778112689,0.173028242224692,0.0732729798963522,0.179125101615907
0.76748891960687,0.795724034414578,0.808246900851818,0.856794787713696,0.945547585149582,0.931955981242626,0.965246517531996,0.95379565814839,0.996349224851224,0.970258380532526,0.95967584062494,0.645244665724288,0.397589706885191
0.271328752852228,0.242357837597801,0.257313034986543,0.235968872860788,0.250963348832197,0.251011923088256,0.222593908505975,0.217068336061896,0.227341420374829,0.174668780926057,0.255876304405175,0.504781284352178,0.85884850321716
0.55243875493288,0.682268548388247,0.663366482001178,0.74571686194406,0.77478397273197,0.799667580509532,0.789165306387696,0.664589937189123,0.745906086362479,0.656353188513179,0.675882556685812,0.71786990121378,0.610219986958639
0.38224556148466,0.423684482625956,0.396738652000377,0.385641484850131,0.315208975604653,0.317464595277216,0.297703551152126,0.279686980535986,0.250623545215814,0.314666665995535,0.278618188384547,0.358853283039765,0.252708371948554
0.499537990528211,0.588776402097307,0.548983367965311,0.58465676798141,0.532591381096245,0.415128849445266,0.347545033688567,0.206248658267772,0.176344741624836,0.217843211058927,0.109832186012922,0.392641029005706,0.390794896180591
0.206527615012899,0.226617755672462,0.22222344528692,0.237159814260835,0.237444255712866,0.292200780397715,0.318681187980336,0.366150296945157,0.407022011316207,0.386420380652941,0.472706048850551,0.707699068141454,0.431578413211152
0.190480939572523,0.143328957265584,0.161598103515222,0.135092518117672,0.148069381300644,0.171130489678045,0.183738115343569,0.235697353941943,0.242608358492861,0.207043690995704,0.222285661427659,0.173482283907846,0.0655318217377452
0.219385896020477,0.284473535265218,0.263889126500641,0.241975078441587,0.196697258512375,0.191394968726301,0.231408949362238,0.269895052325017,0.236852250891603,0.395444638782333,0.3584120258587,0.104324758640619,0.0572765785947587
0.221931445884001,0.291533551042004,0.26496829757168,0.306592756663851,0.285834682903223,0.298985622733609,0.281568725898525,0.226661033178766,0.253304234587029,0.235768725209396,0.258808592434163,0.212265988460546,0.132602633074848
0.336457304172042,0.273210876468945,0.292100253667025,0.228372327938266,0.207101265999958,0.227901216282615,0.237720740940724,0.294357630086368,0.25967830752021,0.28583135866857,0.236313345101442,0.359201941461966,0.250560997144207
0.436908897015819,0.489587740038785,0.484542785520604,0.500065529033946,0.466489019374619,0.512140446553153,0.414187978858744,0.286044074837531,0.32862904016918,0.195551248648616,0.259425984407151,0.826049581414285,1.16738319372587
0.339872568383262,0.372687268102225,0.378462072124173,0.468195321786239,0.568572933976772,0.548429631143103,0.560437335469707,0.512009487866536,0.602463163378483,0.49507345570823,0.558943095229642,0.405999974945741,0.364937766224767
