"u_hat","V_u_hat"
0.837448819286253,2.33738188232839e-05
1.00577936660556,3.72062467297095e-05
1.05271970398534,3.4483429634686e-05
1.13744851059316,5.17586512741594e-05
1.10542760358791,0.000252393157671342
0.989584300908479,0.000350300702310644
1.26579660973335,0.00028769160053255
1.17433598159053,0.000370286542726703
1.04035730183717,0.000110155293208346
1.05029725085436,5.62764406158383e-05
0.576177889009187,4.32713085797711e-05
0.2357586325916,3.26080875133774e-05
0.249840453493797,2.98447080238777e-05
0.113382871593969,7.71272148906719e-06
0.121000095061149,1.54737945087546e-05
0.121129360631413,2.00336664711274e-05
0.098442953962613,6.78696229974794e-06
0.0947713524718507,1.99843337169097e-05
0.0599913451255412,1.06749588895874e-05
0.0805602485694367,1.09290725897558e-05
0.0801818179141463,1.03509379619288e-05
0.0841400755085104,1.28690801235242e-05
0.0458457054274708,7.54093961288971e-06
0.41263817766716,1.40389231126603e-05
0.298222588443597,4.66519496679724e-05
0.342716278978928,2.22900538705971e-05
0.313159816037913,3.70173994518659e-05
0.236476743256217,2.42811484291904e-05
0.362428094786362,4.09176269934814e-05
0.31579872339056,5.29747667627966e-05
0.241093898841163,1.90332382559587e-05
0.167962339273796,2.0256378500545e-05
0.247481353363868,3.67185454456438e-05
0.225146949883683,2.39960121719843e-05
0.426660094649675,2.11784874919837e-05
0.358105152412072,8.5246409274619e-06
0.631717163250039,3.41971691112725e-05
0.446401303672656,2.50365070792079e-05
0.627920941910783,3.81127231889508e-05
0.692179998374408,3.15040352086917e-05
0.779081321873249,4.10687481715064e-05
0.809251030248172,2.89380907930247e-05
0.560996743827232,3.8281735370792e-05
0.605212280028598,2.55847670396762e-05
0.547166687898243,3.79790470859514e-05
0.693482489993251,2.69480704447507e-05
0.763554038786376,5.13437142709039e-05
0.725979430299611,2.11743404227046e-05
0.944411339023298,0.000121222820426044
0.307863939053149,7.07345027424116e-05
0.131426430796839,1.09467199052209e-05
0.149668714282588,3.50751406378646e-05
0.114239525462271,1.97484249344432e-05
0.141938697665276,2.31588790643976e-05
0.159295064524027,5.39134306855233e-05
0.144976152839421,4.19000042860751e-05
0.297772961426961,0.000125808434144325
0.188227498226403,3.62486246556217e-05
0.170977076705852,7.79511002121038e-05
0.113041776416563,2.72804092297492e-05
0.173522361257927,5.34233005675447e-05
0.205528586377444,2.08420629245224e-05
0.186477298256804,3.03594295874761e-05
0.193267883218055,2.42844015345835e-05
0.189084611858188,1.94740830948807e-05
0.194996204109457,2.19842910047834e-05
0.17524421621209,1.06535896833499e-05
0.238081478804155,1.68892727363274e-05
0.131049130155552,1.63397663024337e-05
0.141895770449366,3.21917493564404e-05
0.152446381131805,2.60227671304255e-05
0.164072104273029,2.42208900027939e-05
0.102410683110211,1.33014933585459e-05
0.0622542419444818,5.66097149452344e-06
0.065676664344494,9.01369766877237e-06
0.428043696517655,1.57679492425047e-05
0.282688342542849,2.69233297705419e-05
0.343967762013982,5.58825017988824e-05
0.234848722584328,2.2408990509434e-05
0.40013171293195,4.67253191569096e-05
0.385603549483725,1.18094759237622e-05
0.329621858421675,4.93986333471157e-05
0.314869109122641,1.65616102039895e-05
0.300266085778697,1.95533684711331e-05
0.308830299532038,1.52053359233418e-05
0.217104917391607,1.62049108564978e-05
0.212052704555526,4.30803091349918e-05
0.1522013465662,1.07232477310893e-05
0.581357428262787,7.44183185778091e-05
0.495431018155482,4.25248826568716e-05
0.491257861271423,2.40451340723101e-05
0.45434095298696,4.74156374428042e-05
0.425179327122688,2.28039189568416e-05
0.424151764257016,3.41972582625296e-05
0.40711411084742,3.68035560558668e-05
0.428974078288429,1.65530066763876e-05
0.252652424380431,2.11681827430146e-05
0.274388616283939,4.11704685587747e-05
0.192836881373318,1.48129197861937e-05
0.14657343901396,1.32902878739758e-05
0.204823510732666,4.75843088636312e-05
0.136768906245001,2.6032090996186e-05
